,timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl,rate,payment
70,2025-02-03T02:09:00+00:00,BTCUSDT,open,buy,0.10741876992618181,93093.6,10000.0,10.0,1000.0,4.0,,,
71,2025-02-03T08:00:00+00:00,BTCUSDT,funding,,,,10230.74625967843,,,,,0.0001,1.023074625967843
72,2025-02-03T15:13:00+00:00,BTCUSDT,close,sell,0.10741876992618181,96843.7,10402.831129100174,10.0,1000.0,4.16113245164007,402.8311291001735,,
73,2025-02-03T15:15:00+00:00,BTCUSDT,open,sell,0.10352985024407162,96590.5,10000.0,10.0,1000.0,4.0,,,
74,2025-02-03T15:42:00+00:00,BTCUSDT,close,buy,0.10352985024407162,98767.2,10225.35342502627,10.0,1000.0,4.090141370010508,-225.3534250262704,,
75,2025-02-03T15:45:00+00:00,BTCUSDT,open,sell,0.101167370285727,98846.1,10000.0,10.0,1000.0,4.0,,,
76,2025-02-03T16:00:00+00:00,BTCUSDT,funding,,,,10009.873935339887,,,,,4.845e-05,-0.4849783921672175
77,2025-02-03T19:33:00+00:00,BTCUSDT,close,buy,0.101167370285727,100858.7,10203.609449437054,10.0,1000.0,4.081443779774822,-203.60944943705329,,
78,2025-02-03T19:48:00+00:00,BTCUSDT,open,sell,0.09860503457585537,101414.7,10000.0,10.0,1000.0,4.0,,,
79,2025-02-04T00:00:00+00:00,BTCUSDT,funding,,,,10000.966329338844,,,,,2.612e-05,-0.2612252405223306
80,2025-02-04T16:00:00+00:00,BTCUSDT,funding,,,,9801.527786405717,,,,,4.138e-05,-0.40558721980146856
81,2025-02-04T21:26:00+00:00,BTCUSDT,close,buy,0.09860503457585537,97320.1,9596.251825425703,10.0,1000.0,3.8385007301702814,403.74817457429657,,
82,2025-02-04T21:34:00+00:00,BTCUSDT,open,buy,0.10296911441413148,97116.5,10000.0,10.0,1000.0,4.0,,,
83,2025-02-05T16:00:00+00:00,BTCUSDT,funding,,,,10093.732784851183,,,,,1.61e-05,0.16250909783610404
84,2025-02-06T16:00:00+00:00,BTCUSDT,funding,,,,10012.54163813564,,,,,5.903e-05,0.5910403328991469
85,2025-02-07T00:00:00+00:00,BTCUSDT,funding,,,,9946.486951238976,,,,,7.983e-05,0.7940280533174074
86,2025-02-07T08:00:00+00:00,BTCUSDT,funding,,,,9949.1538513023,,,,,6.989e-05,0.6953463626675177
87,2025-02-07T16:00:00+00:00,BTCUSDT,funding,,,,10105.636014477457,,,,,5.167e-05,0.5221582128680502
88,2025-02-08T00:00:00+00:00,BTCUSDT,funding,,,,9917.933615811937,,,,,-4.1e-05,-0.40663527824828943
89,2025-02-08T08:00:00+00:00,BTCUSDT,funding,,,,9905.587618993683,,,,,1.137e-05,0.11262653122795817
90,2025-02-08T16:00:00+00:00,BTCUSDT,funding,,,,9865.656196423883,,,,,3.24e-06,0.03196472607641338
91,2025-02-09T00:00:00+00:00,BTCUSDT,funding,,,,9925.8313468875,,,,,3.873e-05,0.3844274480649529
92,2025-02-09T08:00:00+00:00,BTCUSDT,funding,,,,10004.829251466022,,,,,9.6e-05,0.9604636081407382
93,2025-02-09T16:00:00+00:00,BTCUSDT,funding,,,,9931.947712283702,,,,,2.839e-05,0.2819679955517343
94,2025-02-09T21:43:00+00:00,BTCUSDT,close,sell,0.10296911441413148,95057.6,9787.996890332744,10.0,1000.0,3.915198756133098,-212.0031096672547,,
95,2025-02-09T21:47:00+00:00,BTCUSDT,open,buy,0.10518598459866814,95069.7,10000.0,10.0,1000.0,4.0,,,
96,2025-02-10T00:00:00+00:00,BTCUSDT,funding,,,,10146.524076545944,,,,,1.802e-05,0.18284036385935792
97,2025-02-10T08:00:00+00:00,BTCUSDT,funding,,,,10248.0706260775,,,,,9.176e-05,0.9403629606488715
98,2025-02-10T16:00:00+00:00,BTCUSDT,funding,,,,10221.647906746313,,,,,7.457e-05,0.7622282844060726
99,2025-02-11T00:00:00+00:00,BTCUSDT,funding,,,,10246.156241157803,,,,,4.218e-05,0.43218287025203617
100,2025-02-11T08:00:00+00:00,BTCUSDT,funding,,,,10334.838544772942,,,,,7.09e-05,0.7327400528244016
101,2025-02-11T16:00:00+00:00,BTCUSDT,funding,,,,10190.754783069684,,,,,-2.446e-05,-0.24926586199388445
102,2025-02-12T00:00:00+00:00,BTCUSDT,funding,,,,10061.049945461067,,,,,1.298e-05,0.13059242829208464
103,2025-02-12T08:00:00+00:00,BTCUSDT,funding,,,,10101.914700477651,,,,,4.899e-05,0.4948928011764001
104,2025-02-13T08:00:00+00:00,BTCUSDT,funding,,,,10091.932550539235,,,,,4.117e-05,0.4154848631057003
105,2025-02-14T00:00:00+00:00,BTCUSDT,funding,,,,10165.541702561384,,,,,4.1e-05,0.41678720980501677
106,2025-02-14T16:00:00+00:00,BTCUSDT,funding,,,,10184.8538493337,,,,,7.093e-05,0.7224116835332394
107,2025-02-15T00:00:00+00:00,BTCUSDT,funding,,,,10247.334324185309,,,,,5.5e-07,0.00563603387830192
108,2025-02-15T08:00:00+00:00,BTCUSDT,funding,,,,10240.94953492017,,,,,3.297e-05,0.33764410616631796
109,2025-02-15T16:00:00+00:00,BTCUSDT,funding,,,,10260.429979267843,,,,,3.735e-05,0.38322705972565396
110,2025-02-16T00:00:00+00:00,BTCUSDT,funding,,,,10260.451016464764,,,,,3.39e-05,0.34782928945815544
111,2025-02-16T08:00:00+00:00,BTCUSDT,funding,,,,10219.56522425126,,,,,1.82e-06,0.018599608708137292
112,2025-02-16T16:00:00+00:00,BTCUSDT,funding,,,,10187.26260838101,,,,,3.799e-05,0.3870141064923946
113,2025-02-17T00:00:00+00:00,BTCUSDT,funding,,,,10100.757654647065,,,,,6.239e-05,0.6301862700734304
114,2025-02-17T08:00:00+00:00,BTCUSDT,funding,,,,10101.031138207021,,,,,6.397e-05,0.6461629619111031
115,2025-02-17T16:00:00+00:00,BTCUSDT,funding,,,,10063.500778902217,,,,,2.009e-05,0.2021757306481455
116,2025-02-18T00:00:00+00:00,BTCUSDT,funding,,,,10074.26130512666,,,,,9.488e-05,0.9558459126304175
117,2025-02-18T08:00:00+00:00,BTCUSDT,funding,,,,10038.308735590836,,,,,0.0001,1.0038308735590835
118,2025-02-18T16:00:00+00:00,BTCUSDT,funding,,,,10041.83246607489,,,,,0.0001,1.004183246607489
119,2025-02-19T00:00:00+00:00,BTCUSDT,funding,,,,10052.109136770181,,,,,7.007e-05,0.7043512872134866
120,2025-02-19T08:00:00+00:00,BTCUSDT,funding,,,,10061.73365436096,,,,,7.779e-05,0.7827022609727391
121,2025-02-19T16:00:00+00:00,BTCUSDT,funding,,,,10097.87555866906,,,,,8.96e-05,0.9047696500567478
122,2025-02-20T00:00:00+00:00,BTCUSDT,funding,,,,10156.748154248935,,,,,2.42e-05,0.2457933053328242
123,2025-02-20T08:00:00+00:00,BTCUSDT,funding,,,,10185.421853650532,,,,,3.269e-05,0.3329614403958359
124,2025-02-20T16:00:00+00:00,BTCUSDT,funding,,,,10198.475434339229,,,,,7.346e-05,0.7491800054065598
125,2025-02-21T08:00:00+00:00,BTCUSDT,funding,,,,10325.256101576002,,,,,2.286e-05,0.23603535448202742
126,2025-02-21T12:52:00+00:00,BTCUSDT,close,sell,0.10518598459866814,98892.5,10402.104981923789,10.0,1000.0,4.160841992769516,402.10498192378884,,
127,2025-02-21T12:55:00+00:00,BTCUSDT,open,sell,0.1011558062421225,98857.4,10000.0,10.0,1000.0,4.0,,,
128,2025-02-21T16:00:00+00:00,BTCUSDT,funding,,,,9918.893274555068,,,,,-9.7e-07,0.009621326476318416
129,2025-02-22T00:00:00+00:00,BTCUSDT,funding,,,,9723.915458023377,,,,,0.0001,-0.9723915458023378
130,2025-02-22T08:00:00+00:00,BTCUSDT,funding,,,,9738.309929251629,,,,,6.466e-05,-0.6296791200254103
131,2025-02-22T16:00:00+00:00,BTCUSDT,funding,,,,9778.023698782288,,,,,2.318e-05,-0.22665458933777347
132,2025-02-23T00:00:00+00:00,BTCUSDT,funding,,,,9757.741959630743,,,,,4.112e-05,-0.4012383493800161
133,2025-02-23T08:00:00+00:00,BTCUSDT,funding,,,,9754.70728544348,,,,,3.14e-05,-0.3062978087629252
134,2025-02-23T16:00:00+00:00,BTCUSDT,funding,,,,9652.206106978336,,,,,1.478e-05,-0.1426596062611398
135,2025-02-24T00:00:00+00:00,BTCUSDT,funding,,,,9734.122078873206,,,,,-2.97e-05,0.2891034257425342
136,2025-02-24T08:00:00+00:00,BTCUSDT,funding,,,,9695.784028307442,,,,,6.881e-05,-0.6671668989878351
137,2025-02-24T14:52:00+00:00,BTCUSDT,close,buy,0.1011558062421225,94893.4,9599.018384056228,10.0,1000.0,3.8396073536224913,400.9816159437736,,
138,2025-02-24T15:00:00+00:00,BTCUSDT,open,buy,0.10569472615024927,94612.1,10000.0,10.0,1000.0,4.0,,,
139,2025-02-24T16:00:00+00:00,BTCUSDT,funding,,,,9957.901790574355,,,,,2.05e-05,0.20413698670677427
140,2025-02-24T22:48:00+00:00,BTCUSDT,close,sell,0.10569472615024927,92701.7,9798.080795162563,10.0,1000.0,3.9192323180650255,-201.91920483743715,,
141,2025-02-24T22:51:00+00:00,BTCUSDT,open,buy,0.10768215243700864,92865.9,10000.0,10.0,1000.0,4.0,,,
142,2025-02-25T00:00:00+00:00,BTCUSDT,funding,,,,9880.903539404668,,,,,0.0001,0.9880903539404668
143,2025-02-25T00:14:00+00:00,BTCUSDT,close,sell,0.10768215243700864,90980.6,9796.986838010509,10.0,1000.0,3.918794735204204,-203.01316198949112,,
144,2025-02-25T00:14:00+00:00,BTCUSDT,open,sell,0.10991354200785661,90980.6,10000.0,10.0,1000.0,4.0,,,
145,2025-02-25T08:00:00+00:00,BTCUSDT,funding,,,,9786.470961941335,,,,,5.245e-05,-0.5133004019538231
146,2025-02-25T10:21:00+00:00,BTCUSDT,close,buy,0.10991354200785661,87334.2,9599.21126042255,10.0,1000.0,3.83968450416902,400.7887395774493,,
147,2025-02-25T10:27:00+00:00,BTCUSDT,open,buy,0.11447358178679524,87356.4,10000.0,10.0,1000.0,4.0,,,
148,2025-02-25T16:00:00+00:00,BTCUSDT,funding,,,,9984.030935340741,,,,,1.385e-05,0.13827882845446926
149,2025-02-26T00:00:00+00:00,BTCUSDT,funding,,,,10138.810665274668,,,,,3.521e-05,0.35698752352432106
150,2025-02-26T08:00:00+00:00,BTCUSDT,funding,,,,10143.687239858786,,,,,6.005e-05,0.6091284187535201
151,2025-02-26T14:24:00+00:00,BTCUSDT,close,sell,0.11447358178679524,85544.4,9792.573869802327,10.0,1000.0,3.917029547920931,-207.426130197673,,
152,2025-02-26T14:27:00+00:00,BTCUSDT,open,buy,0.11680359941971971,85613.8,10000.0,10.0,1000.0,4.0,,,
153,2025-02-26T16:00:00+00:00,BTCUSDT,funding,,,,10219.298757910523,,,,,0.0001,1.0219298757910524
154,2025-02-26T18:39:00+00:00,BTCUSDT,close,sell,0.11680359941971971,83500.1,9753.112231906538,10.0,1000.0,3.9012448927626155,-246.8877680934612,,
155,2025-02-26T18:41:00+00:00,BTCUSDT,open,buy,0.11835944342655325,84488.4,10000.0,10.0,1000.0,4.0,,,
156,2025-02-26T20:16:00+00:00,BTCUSDT,close,sell,0.11835944342655325,82782.4,9798.0787895143,10.0,1000.0,3.9192315158057203,-201.92121048569985,,
157,2025-02-26T20:21:00+00:00,BTCUSDT,open,buy,0.12030509371766801,83122.0,10000.0,10.0,1000.0,4.0,,,
158,2025-02-27T06:39:00+00:00,BTCUSDT,close,sell,0.12030509371766801,86450.0,10400.375351892399,10.0,1000.0,4.16015014075696,400.3753518923991,,
159,2025-02-27T06:43:00+00:00,BTCUSDT,open,sell,0.11583888201578188,86326.8,10000.0,10.0,1000.0,4.0,,,
160,2025-02-27T08:00:00+00:00,BTCUSDT,funding,,,,9994.706163091878,,,,,-6.17e-06,0.061667337026276886
161,2025-02-27T16:00:00+00:00,BTCUSDT,funding,,,,9916.445414402016,,,,,9.433e-05,-0.9354182959405423
162,2025-02-27T20:20:00+00:00,BTCUSDT,close,buy,0.11583888201578188,82867.2,9599.2438037782,10.0,1000.0,3.83969752151128,400.75619622179966,,
163,2025-02-27T20:22:00+00:00,BTCUSDT,open,buy,0.12017974082037094,83208.7,10000.0,10.0,1000.0,4.0,,,
164,2025-02-28T01:33:00+00:00,BTCUSDT,close,sell,0.12017974082037094,81326.5,9773.797691827898,10.0,1000.0,3.9095190767311596,-226.20230817210185,,
165,2025-02-28T01:35:00+00:00,BTCUSDT,open,buy,0.12173565832209308,82145.2,10000.0,10.0,1000.0,4.0,,,
166,2025-02-28T02:33:00+00:00,BTCUSDT,close,sell,0.12173565832209308,80036.8,9743.3325379937,10.0,1000.0,3.89733301519748,-256.66746200630035,,
167,2025-02-28T02:36:00+00:00,BTCUSDT,open,buy,0.12423764674019051,80490.9,10000.0,10.0,1000.0,4.0,,,
168,2025-02-28T08:00:00+00:00,BTCUSDT,funding,,,,9837.857447239378,,,,,9.521e-05,0.9366624075516612
169,2025-02-28T08:12:00+00:00,BTCUSDT,close,sell,0.12423764674019051,78697.3,9777.167356806794,10.0,1000.0,3.910866942722718,-222.83264319320463,,
170,2025-02-28T08:15:00+00:00,BTCUSDT,open,buy,0.1271197213535708,78666.0,10000.0,10.0,1000.0,4.0,,,
171,2025-02-28T14:04:00+00:00,BTCUSDT,close,sell,0.1271197213535708,81864.7,10406.617852693667,10.0,1000.0,4.162647141077467,406.6178526936666,,
172,2025-02-28T14:10:00+00:00,BTCUSDT,open,sell,0.12178591740722652,82111.3,10000.0,10.0,1000.0,4.0,,,
173,2025-02-28T15:23:00+00:00,BTCUSDT,close,buy,0.12178591740722652,83851.0,10211.870960513352,10.0,1000.0,4.084748384205341,-211.87096051335163,,
174,2025-02-28T15:27:00+00:00,BTCUSDT,open,sell,0.11896972220569865,84055.0,10000.0,10.0,1000.0,4.0,,,
175,2025-02-28T16:00:00+00:00,BTCUSDT,funding,,,,9981.559693058118,,,,,-3.73e-06,0.03723121765510678
176,2025-03-01T00:00:00+00:00,BTCUSDT,funding,,,,10027.113199690679,,,,,-1.4e-07,0.001403795847956695
177,2025-03-01T04:11:00+00:00,BTCUSDT,close,buy,0.11896972220569865,85750.0,10201.653679138659,10.0,1000.0,4.080661471655464,-201.65367913865921,,
178,2025-03-01T04:16:00+00:00,BTCUSDT,open,sell,0.11660298200466178,85761.1,10000.0,10.0,1000.0,4.0,,,
179,2025-03-01T08:00:00+00:00,BTCUSDT,funding,,,,9884.644669902787,,,,,-6.108e-05,0.6037540964376623
180,2025-03-02T00:00:00+00:00,BTCUSDT,funding,,,,10022.5160358251,,,,,-1.094e-05,0.1096463254319266
181,2025-03-02T08:00:00+00:00,BTCUSDT,funding,,,,10045.78999103323,,,,,-2.783e-05,0.2795743354504548
182,2025-03-02T15:35:00+00:00,BTCUSDT,close,buy,0.11660298200466178,87696.1,10225.62677017902,10.0,1000.0,4.090250708071609,-225.62677017902055,,
183,2025-03-02T15:40:00+00:00,BTCUSDT,open,sell,0.1135054454237442,88101.5,10000.0,10.0,1000.0,4.0,,,
184,2025-03-02T16:00:00+00:00,BTCUSDT,funding,,,,9949.887345845416,,,,,-2.869e-05,0.285462267952305
185,2025-03-02T16:35:00+00:00,BTCUSDT,close,buy,0.1135054454237442,90116.0,10228.656719806133,10.0,1000.0,4.091462687922453,-228.65671980613268,,
186,2025-03-02T16:41:00+00:00,BTCUSDT,open,sell,0.11030587820024929,90657.0,10000.0,10.0,1000.0,4.0,,,
187,2025-03-02T17:20:00+00:00,BTCUSDT,close,buy,0.11030587820024929,92549.9,10208.797996845251,10.0,1000.0,4.0835191987381005,-208.79799684525122,,
188,2025-03-02T17:24:00+00:00,BTCUSDT,open,sell,0.10806126209070445,92540.1,10000.0,10.0,1000.0,4.0,,,
189,2025-03-02T17:44:00+00:00,BTCUSDT,close,buy,0.10806126209070445,94529.8,10215.009493181873,10.0,1000.0,4.086003797272749,-215.00949318187432,,
190,2025-03-02T17:48:00+00:00,BTCUSDT,open,sell,0.10657299610795419,93832.4,10000.0,10.0,1000.0,4.0,,,
191,2025-03-03T08:00:00+00:00,BTCUSDT,funding,,,,9826.957426219515,,,,,7.91e-06,-0.07773123324139637
192,2025-03-03T14:56:00+00:00,BTCUSDT,close,buy,0.10657299610795419,89645.8,9553.82149449444,10.0,1000.0,3.821528597797776,446.1785055055601,,
193,2025-03-03T15:01:00+00:00,BTCUSDT,open,buy,0.11130800260015494,89840.8,10000.0,10.0,1000.0,4.0,,,
194,2025-03-03T16:00:00+00:00,BTCUSDT,funding,,,,10033.871025191227,,,,,5.272e-05,0.5289856804480815
195,2025-03-03T18:27:00+00:00,BTCUSDT,close,sell,0.11130800260015494,87852.5,9778.686298430111,10.0,1000.0,3.9114745193720446,-221.3137015698884,,
196,2025-03-03T18:30:00+00:00,BTCUSDT,open,buy,0.11377793959529187,87890.5,10000.0,10.0,1000.0,4.0,,,
197,2025-03-03T19:54:00+00:00,BTCUSDT,close,sell,0.11377793959529187,85884.8,9771.795586553722,10.0,1000.0,3.9087182346214893,-228.20441344627656,,
198,2025-03-03T19:57:00+00:00,BTCUSDT,open,buy,0.11651331572428754,85827.1,10000.0,10.0,1000.0,4.0,,,
199,2025-03-04T01:41:00+00:00,BTCUSDT,close,sell,0.11651331572428754,83699.4,9752.094618133431,10.0,1000.0,3.9008378472533725,-247.90538186656795,,
200,2025-03-04T01:48:00+00:00,BTCUSDT,open,buy,0.12040721720859948,83051.5,10000.0,10.0,1000.0,4.0,,,
201,2025-03-04T16:00:00+00:00,BTCUSDT,funding,,,,10004.430985593277,,,,,1.306e-05,0.1306578686718482
202,2025-03-04T18:55:00+00:00,BTCUSDT,close,sell,0.12040721720859948,86450.0,10409.203927683426,10.0,1000.0,4.16368157107337,409.2039276834253,,
203,2025-03-04T18:59:00+00:00,BTCUSDT,open,sell,0.11532841496086331,86708.9,10000.0,10.0,1000.0,4.0,,,
204,2025-03-04T20:20:00+00:00,BTCUSDT,close,buy,0.11532841496086331,88567.7,10214.372457729252,10.0,1000.0,4.085748983091701,-214.37245772925306,,
205,2025-03-04T20:24:00+00:00,BTCUSDT,open,sell,0.11284771201263895,88615.0,10000.0,10.0,1000.0,4.0,,,
206,2025-03-05T00:00:00+00:00,BTCUSDT,funding,,,,9832.353439034023,,,,,4.113e-05,-0.4044046969474694
