timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
2025-06-22T13:50:00+00:00,ETHUSDT,open,buy,4.551205614367246,2197.22,10000.0,10,1000.0,4.0,
2025-06-22T13:50:00+00:00,XRPUSDT,open,buy,3066.857493355142,1.9564,6000.0,10,600.0,2.4,
2025-06-22T13:50:00+00:00,SOLUSDT,open,buy,46.79822166757663,128.21,6000.0,10,600.0,2.4,
2025-06-22T14:20:00+00:00,BTCUSDT,close,buy,0.09606138706879244,99586.1,9566.378898771472,10,1000.0,3.826551559508589,433.6211012285291
2025-06-22T14:35:00+00:00,BTCUSDT,open,buy,0.10054283074318243,99460.1,10000.0,10,1000.0,4.0,
2025-06-22T19:10:00+00:00,BNBUSDT,close,buy,9.500285008550257,605.51,5752.517575527266,10,600.0,2.3010070302109065,247.48242447273378
2025-06-22T19:30:00+00:00,BNBUSDT,open,buy,9.90965696070821,605.47,6000.0,10,600.0,2.4,
2025-06-22T20:05:00+00:00,ETHUSDT,close,sell,4.551205614367246,2143.06,9753.50670392587,10,1000.0,3.901402681570348,-246.4932960741294
2025-06-22T20:25:00+00:00,XRPUSDT,close,sell,3066.857493355142,1.9112,5861.378041300348,10,600.0,2.344551216520139,-138.62195869965214
2025-06-22T20:30:00+00:00,ETHUSDT,open,buy,4.663939816520608,2144.11,10000.0,10,1000.0,4.0,
2025-06-22T20:35:00+00:00,XRPUSDT,open,buy,3087.5315185509185,1.9433,6000.0,10,600.0,2.4,
2025-06-22T22:40:00+00:00,ETHUSDT,close,sell,4.663939816520608,2232.27,10411.172934224456,10,1000.0,4.164469173689783,411.17293422445607
2025-06-22T23:05:00+00:00,ETHUSDT,open,sell,4.503044057783062,2220.72,10000.0,10,1000.0,4.0,
2025-06-23T00:35:00+00:00,XRPUSDT,close,sell,3087.5315185509185,2.0232,6246.6937683322185,10,600.0,2.4986775073328875,246.69376833221864
2025-06-23T00:35:00+00:00,XRPUSDT,open,buy,2965.5990510083034,2.0232,6000.0,10,600.0,2.4,
2025-06-23T04:25:00+00:00,SOLUSDT,close,sell,46.79822166757663,133.46,6245.690663754777,10,600.0,2.498276265501911,245.6906637547773
2025-06-23T04:35:00+00:00,SOLUSDT,open,sell,45.08566275924256,133.08,6000.0,10,600.0,2.4,
2025-06-23T07:05:00+00:00,ETHUSDT,close,buy,4.503044057783062,2267.4,10210.202096617315,10,1000.0,4.084080838646926,-210.20209661731465
2025-06-23T07:15:00+00:00,ETHUSDT,open,sell,4.429855453816542,2257.41,10000.0,10,1000.0,4.0,
2025-06-23T13:40:00+00:00,SOLUSDT,close,buy,45.08566275924256,136.03,6133.002705139766,10,600.0,2.4532010820559065,-133.00270513976503
2025-06-23T14:00:00+00:00,ETHUSDT,close,buy,4.429855453816542,2306.29,10216.531334582554,10,1000.0,4.086612533833022,-216.5313345825531
2025-06-23T14:10:00+00:00,ETHUSDT,open,sell,4.34873364876148,2299.52,9999.999999999998,10,999.9999999999998,3.9999999999999996,
2025-06-23T14:10:00+00:00,SOLUSDT,open,sell,43.89494476552784,136.69,6000.0,10,600.0,2.4,
2025-06-23T16:20:00+00:00,XRPUSDT,close,sell,2965.5990510083034,1.9796,5870.699881376037,10,600.0,2.348279952550415,-129.30011862396228
2025-06-23T16:30:00+00:00,ETHUSDT,close,buy,4.34873364876148,2195.13,9546.03569440579,10,999.9999999999998,3.818414277762316,453.9643055942104
2025-06-23T16:30:00+00:00,SOLUSDT,close,buy,43.89494476552784,131.02,5751.115663179458,10,600.0,2.3004462652717836,248.8843368205423
2025-06-23T16:40:00+00:00,ETHUSDT,open,buy,4.505093007645143,2219.71,10000.0,10,1000.0,4.0,
2025-06-23T16:40:00+00:00,XRPUSDT,open,buy,3036.8983145214356,1.9757,6000.0,10,600.0,2.4,
2025-06-23T16:40:00+00:00,SOLUSDT,open,buy,45.451102189228095,132.01,6000.0,10,600.0,2.4,
2025-06-23T18:00:00+00:00,SOLUSDT,close,sell,45.451102189228095,138.3,6285.887432770246,10,600.0,2.5143549731080985,285.88743277024565
2025-06-23T18:00:00+00:00,SOLUSDT,open,buy,43.38394793926247,138.3,6000.0,10,600.0,2.4,
2025-06-23T18:15:00+00:00,BNBUSDT,close,sell,9.90965696070821,629.7,6240.1109881579605,10,600.0,2.4960443952631843,240.1109881579601
2025-06-23T18:15:00+00:00,XRPUSDT,close,sell,3036.8983145214356,2.0521,6232.019031229437,10,600.0,2.492807612491775,232.01903122943708
2025-06-23T18:25:00+00:00,XRPUSDT,open,sell,2939.591396795845,2.0411,5999.999999999999,10,599.9999999999999,2.4,
2025-06-23T18:25:00+00:00,BNBUSDT,open,sell,9.548210506214295,628.39,6000.0,10,600.0,2.4,
2025-06-23T19:35:00+00:00,ETHUSDT,close,sell,4.505093007645143,2313.21,10421.22619621482,10,1000.0,4.1684904784859285,421.22619621482085
2025-06-23T19:35:00+00:00,ETHUSDT,open,buy,4.322997047393017,2313.21,10000.0,10,1000.0,4.0,
2025-06-23T20:15:00+00:00,BTCUSDT,close,sell,0.10054283074318243,103581.8,10414.407385474175,10,1000.0,4.16576295418967,414.40738547417476
2025-06-23T20:15:00+00:00,XRPUSDT,close,buy,2939.591396795845,2.0852,6129.635980598696,10,599.9999999999999,2.4518543922394787,-129.6359805986962
2025-06-23T20:35:00+00:00,XRPUSDT,open,sell,2880.5991646262423,2.0829,6000.0,10,600.0,2.4,
2025-06-23T20:50:00+00:00,BTCUSDT,open,sell,0.09651186806441589,103614.2,10000.0,10,1000.0,4.0,
2025-06-23T22:05:00+00:00,SOLUSDT,close,sell,43.38394793926247,144.22,6256.832971800433,10,600.0,2.5027331887201734,256.83297180043326
2025-06-23T22:10:00+00:00,XRPUSDT,close,buy,2880.5991646262423,2.1324,6142.589658648999,10,600.0,2.4570358634595997,-142.5896586489993
2025-06-23T22:20:00+00:00,BNBUSDT,close,buy,9.548210506214295,640.99,6120.307452378301,10,600.0,2.4481229809513203,-120.30745237830033
2025-06-23T22:20:00+00:00,ETHUSDT,close,sell,4.322997047393017,2426.86,10491.308614436217,10,1000.0,4.196523445774487,491.3086144362167
2025-06-23T22:20:00+00:00,BTCUSDT,close,buy,0.09651186806441589,105702.3,10201.526431705308,10,1000.0,4.080610572682123,-201.52643170530737
2025-06-23T22:30:00+00:00,SOLUSDT,open,sell,41.31662305467567,145.22,6000.0,10,600.0,2.4,
2025-06-23T22:35:00+00:00,BTCUSDT,open,sell,0.09494458084815892,105324.6,10000.0,10,1000.0,4.0,
2025-06-23T22:35:00+00:00,ETHUSDT,open,sell,4.16699655389385,2399.81,10000.0,10,1000.0,4.0,
2025-06-23T22:35:00+00:00,BNBUSDT,open,sell,9.380863039399625,639.6,6000.0,10,600.0,2.4,
2025-06-23T23:20:00+00:00,XRPUSDT,open,sell,2776.877863655297,2.1607,6000.0,10,600.0,2.4,
2025-06-24T05:50:00+00:00,XRPUSDT,close,buy,2776.877863655297,2.2002,6109.6866756143845,10,600.0,2.443874670245754,-109.6866756143851
2025-06-24T06:00:00+00:00,XRPUSDT,open,sell,2735.229759299781,2.1936,6000.0,10,600.0,2.4,
2025-06-24T16:40:00+00:00,ETHUSDT,close,buy,4.16699655389385,2469.58,10290.731349565174,10,1000.0,4.11629253982607,-290.73134956517384
2025-06-24T16:40:00+00:00,ETHUSDT,open,buy,4.049271536050664,2469.58,10000.0,10,1000.0,4.0,
2025-06-25T09:35:00+00:00,ETHUSDT,close,sell,4.049271536050664,2419.25,9796.200163590569,10,1000.0,3.9184800654362277,-203.79983640942964
2025-06-25T09:50:00+00:00,ETHUSDT,open,buy,4.134503673506514,2418.67,10000.0,10,1000.0,4.0,
2025-06-25T13:15:00+00:00,BTCUSDT,close,buy,0.09494458084815892,107712.1,10226.680186774978,10,1000.0,4.090672074709992,-226.68018677497943
2025-06-25T13:30:00+00:00,BTCUSDT,open,sell,0.09293058457054919,107607.2,10000.0,10,1000.0,4.0,
2025-06-26T16:10:00+00:00,XRPUSDT,close,buy,2735.229759299781,2.1042,5755.4704595185995,10,600.0,2.30218818380744,244.52954048140023
2025-06-26T16:25:00+00:00,XRPUSDT,open,buy,2853.745541022592,2.1025,6000.0,10,600.0,2.4,
2025-06-26T22:40:00+00:00,SOLUSDT,close,buy,41.31662305467567,139.21,5751.6870954414,10,600.0,2.30067483817656,248.3129045586004
2025-06-26T23:20:00+00:00,SOLUSDT,open,buy,43.112739814615225,139.17,6000.0,10,600.0,2.4,
2025-06-28T06:00:00+00:00,XRPUSDT,close,sell,2853.745541022592,2.1915,6253.98335315101,10,600.0,2.501593341260404,253.9833531510106
2025-06-28T06:40:00+00:00,XRPUSDT,open,sell,2737.2262773722628,2.192,6000.0,10,600.0,2.4,
2025-06-28T06:55:00+00:00,SOLUSDT,close,sell,43.112739814615225,144.76,6241.000215563699,10,600.0,2.49640008622548,241.00021556369924
2025-06-28T07:05:00+00:00,SOLUSDT,open,sell,41.4794331144141,144.65,6000.0,10,600.0,2.4,
2025-06-28T15:55:00+00:00,SOLUSDT,close,buy,41.4794331144141,148.11,6143.518838575873,10,600.0,2.4574075354303493,-143.5188385758731
2025-06-28T15:55:00+00:00,SOLUSDT,open,buy,40.51043143609479,148.11,6000.0,10,600.0,2.4,
2025-06-29T22:20:00+00:00,SOLUSDT,close,sell,40.51043143609479,154.33,6251.97488353251,10,600.0,2.5007899534130043,251.97488353250955
2025-06-29T22:25:00+00:00,BNBUSDT,close,buy,9.380863039399625,652.51,6121.106941838649,10,600.0,2.4484427767354595,-121.10694183864885
2025-06-29T22:35:00+00:00,SOLUSDT,open,sell,39.02439024390244,153.75,6000.0,10,600.0,2.4,
2025-06-29T22:55:00+00:00,BNBUSDT,open,sell,9.170525929662066,654.27,6000.0,10,600.0,2.4,
2025-06-29T23:00:00+00:00,ETHUSDT,close,sell,4.134503673506514,2516.78,10405.636155407725,10,1000.0,4.16225446216309,405.63615540772463
2025-06-29T23:10:00+00:00,ETHUSDT,open,sell,3.990598150756817,2505.89,10000.0,10,1000.0,4.0,
2025-06-30T15:40:00+00:00,SOLUSDT,close,buy,39.02439024390244,156.87,6121.756097560976,10,600.0,2.4487024390243906,-121.75609756097579
2025-06-30T15:55:00+00:00,SOLUSDT,open,sell,38.02763341361389,157.78,6000.0,10,600.0,2.4,
2025-06-30T19:00:00+00:00,XRPUSDT,close,buy,2737.2262773722628,2.2603,6186.9525547445255,10,600.0,2.4747810218978104,-186.952554744525
2025-06-30T19:10:00+00:00,XRPUSDT,open,sell,2661.107907925666,2.2547,6000.0,10,600.0,2.4,
2025-06-30T19:55:00+00:00,XRPUSDT,close,buy,2661.107907925666,2.3192,6171.641460061204,10,600.0,2.468656584024482,-171.64146006120487
2025-06-30T19:55:00+00:00,XRPUSDT,open,buy,2587.0989996550534,2.3192,6000.0,10,600.0,2.4,
2025-06-30T21:20:00+00:00,XRPUSDT,close,sell,2587.0989996550534,2.2687,5869.3515005174195,10,600.0,2.347740600206968,-130.64849948258018
2025-06-30T21:35:00+00:00,XRPUSDT,open,buy,2636.2038664323377,2.276,6000.0,10,600.0,2.4,
2025-07-01T01:50:00+00:00,XRPUSDT,close,sell,2636.2038664323377,2.2297,5877.9437609841825,10,600.0,2.351177504393673,-122.05623901581725
2025-07-01T02:10:00+00:00,XRPUSDT,open,buy,2690.5829596412555,2.23,6000.0,10,600.0,2.4,
2025-07-01T05:30:00+00:00,SOLUSDT,close,buy,38.02763341361389,151.26,5752.0598301432365,10,600.0,2.3008239320572947,247.94016985676296
2025-07-01T05:45:00+00:00,SOLUSDT,open,buy,39.65107057890563,151.32,6000.0,10,600.0,2.4,
2025-07-01T11:10:00+00:00,SOLUSDT,close,sell,39.65107057890563,148.19,5875.892149088026,10,600.0,2.3503568596352102,-124.10785091197445
2025-07-01T11:10:00+00:00,SOLUSDT,open,sell,40.4885619812403,148.19,6000.0,10,600.0,2.4,
2025-07-01T13:10:00+00:00,XRPUSDT,close,sell,2690.5829596412555,2.186,5881.614349775784,10,600.0,2.352645739910314,-118.38565022421534
2025-07-01T13:25:00+00:00,XRPUSDT,open,buy,2741.6038382453735,2.1885,6000.0,10,600.0,2.4,
2025-07-01T19:55:00+00:00,ETHUSDT,close,buy,3.990598150756817,2401.45,9583.221929134957,10,1000.0,3.833288771653983,416.7780708650422
2025-07-01T19:55:00+00:00,ETHUSDT,open,sell,4.164150825542902,2401.45,10000.0,10,1000.0,4.0,
2025-07-02T06:55:00+00:00,ETHUSDT,close,buy,4.164150825542902,2450.56,10204.501447042414,10,1000.0,4.081800578816965,-204.50144704241245
2025-07-02T07:10:00+00:00,ETHUSDT,open,sell,4.095909824449305,2441.46,10000.0,10,1000.0,4.0,
2025-07-02T15:10:00+00:00,ETHUSDT,close,buy,4.095909824449305,2490.66,10201.518763362905,10,1000.0,4.080607505345162,-201.51876336290508
2025-07-02T15:15:00+00:00,SOLUSDT,close,buy,40.4885619812403,151.32,6126.729199001282,10,600.0,2.4506916796005127,-126.72919900128196
2025-07-02T15:25:00+00:00,ETHUSDT,open,sell,4.019066451244705,2488.14,10000.0,10,1000.0,4.0,
2025-07-02T15:25:00+00:00,SOLUSDT,open,sell,39.8591642861888,150.53,6000.0,10,600.0,2.4,
2025-07-02T16:15:00+00:00,ETHUSDT,close,buy,4.019066451244705,2543.59,10222.85723472152,10,1000.0,4.089142893888608,-222.85723472152
2025-07-02T16:30:00+00:00,ETHUSDT,open,sell,3.938636050335769,2538.95,10000.0,10,1000.0,4.0,
2025-07-02T19:55:00+00:00,ETHUSDT,close,buy,3.938636050335769,2603.65,10254.829752456726,10,1000.0,4.101931900982691,-254.82975245672534
2025-07-02T20:10:00+00:00,ETHUSDT,open,sell,3.853802161212252,2594.84,10000.0,10,1000.0,4.0,
2025-07-02T20:30:00+00:00,SOLUSDT,close,buy,39.8591642861888,153.73,6127.549325715804,10,600.0,2.4510197302863217,-127.5493257158037
2025-07-02T20:40:00+00:00,SOLUSDT,open,sell,39.12618193674601,153.35,6000.0,10,600.0,2.4,
2025-07-03T07:40:00+00:00,XRPUSDT,close,sell,2741.6038382453735,2.281,6253.598355037698,10,600.0,2.5014393420150793,253.59835503769773
2025-07-03T08:00:00+00:00,XRPUSDT,open,sell,2629.2725679228747,2.282,6000.0,10,600.0,2.4,
2025-07-03T09:15:00+00:00,BTCUSDT,close,buy,0.09293058457054919,109799.8,10203.759599729387,10,1000.0,4.081503839891755,-203.75959972938668
2025-07-03T09:35:00+00:00,BTCUSDT,open,sell,0.09099653030229957,109894.3,10000.0,10,1000.0,4.0,
2025-07-04T15:15:00+00:00,SOLUSDT,close,buy,39.12618193674601,147.12,5756.243886534073,10,600.0,2.302497554613629,243.75611346592723
2025-07-04T16:00:00+00:00,ETHUSDT,close,buy,3.853802161212252,2486.72,9583.32691032973,10,1000.0,3.833330764131892,416.67308967027003
2025-07-04T16:25:00+00:00,ETHUSDT,open,buy,4.0284894775854845,2482.32,10000.0,10,1000.0,4.0,
2025-07-04T17:10:00+00:00,SOLUSDT,open,sell,41.14944105342569,145.81,6000.0,10,600.0,2.4,
2025-07-06T12:55:00+00:00,SOLUSDT,close,buy,41.14944105342569,148.94,6128.797750497222,10,600.0,2.451519100198889,-128.7977504972222
2025-07-06T13:05:00+00:00,SOLUSDT,open,sell,40.41764904008084,148.45,6000.0,10,600.0,2.4,
2025-07-06T13:45:00+00:00,SOLUSDT,close,buy,40.41764904008084,151.45,6121.252947120242,10,600.0,2.448501178848097,-121.25294712024251
2025-07-06T14:05:00+00:00,SOLUSDT,open,buy,39.55174686882004,151.7,6000.0,10,600.0,2.4,
2025-07-06T21:35:00+00:00,ETHUSDT,close,sell,4.0284894775854845,2596.47,10459.852073866383,10,1000.0,4.183940829546553,459.8520738663816
2025-07-06T21:50:00+00:00,ETHUSDT,open,sell,3.8669760247486464,2586.0,10000.0,10,1000.0,4.0,
2025-07-07T13:55:00+00:00,XRPUSDT,close,buy,2629.2725679228747,2.3429,6160.122699386504,10,600.0,2.4640490797546017,-160.12269938650354
2025-07-07T14:10:00+00:00,XRPUSDT,open,sell,2586.764388876913,2.3195,6000.0,10,600.0,2.4,
2025-07-07T19:45:00+00:00,SOLUSDT,close,sell,39.55174686882004,148.6,5877.389584706658,10,600.0,2.3509558338826633,-122.6104152933419
2025-07-07T20:20:00+00:00,SOLUSDT,open,buy,40.43399150886179,148.39,6000.0,10,600.0,2.4,
2025-07-09T11:15:00+00:00,XRPUSDT,close,buy,2586.764388876913,2.3776,6150.291010993748,10,600.0,2.4601164043974997,-150.29101099374876
2025-07-09T11:15:00+00:00,XRPUSDT,open,buy,2523.553162853297,2.3776,6000.0,10,600.0,2.4,
2025-07-09T12:10:00+00:00,ETHUSDT,close,buy,3.8669760247486464,2651.8,10254.447022428461,10,1000.0,4.1017788089713845,-254.44702242846165
2025-07-09T12:15:00+00:00,SOLUSDT,close,sell,40.43399150886179,154.48,6246.243008288969,10,600.0,2.4984972033155874,246.2430082889684
2025-07-09T12:35:00+00:00,ETHUSDT,open,sell,3.7596953142917298,2659.79,10000.0,10,1000.0,4.0,
2025-07-09T12:40:00+00:00,SOLUSDT,open,buy,38.87772954059483,154.33,6000.0,10,600.0,2.4,
2025-07-09T18:10:00+00:00,ETHUSDT,close,buy,3.7596953142917298,2713.02,10200.12858157975,10,1000.0,4.0800514326319,-200.12858157974884
2025-07-09T18:35:00+00:00,ETHUSDT,open,sell,3.6852773171181132,2713.5,10000.0,10,1000.0,4.0,
2025-07-09T19:25:00+00:00,BNBUSDT,close,buy,9.170525929662066,667.62,6122.426521160988,10,600.0,2.4489706084643954,-122.42652116098878
2025-07-09T19:50:00+00:00,ETHUSDT,close,buy,3.6852773171181132,2791.15,10286.161783674223,10,1000.0,4.1144647134696894,-286.16178367422185
2025-07-09T20:00:00+00:00,ETHUSDT,open,sell,3.628605019086462,2755.88,10000.0,10,1000.0,4.0,
2025-07-09T20:05:00+00:00,BNBUSDT,open,sell,8.966733419015453,669.14,6000.0,10,600.0,2.4,
2025-07-10T07:05:00+00:00,ETHUSDT,close,buy,3.628605019086462,2813.03,10207.37477684079,10,1000.0,4.082949910736316,-207.37477684079164
2025-07-10T07:20:00+00:00,ETHUSDT,open,sell,3.5638807810601123,2805.93,10000.0,10,1000.0,4.0,
2025-07-10T16:20:00+00:00,BTCUSDT,close,buy,0.09099653030229957,112260.4,10215.306890348269,10,1000.0,4.086122756139308,-215.3068903482702
2025-07-10T16:30:00+00:00,XRPUSDT,close,sell,2523.553162853297,2.4761,6248.56998654105,10,600.0,2.49942799461642,248.56998654104984
2025-07-10T16:45:00+00:00,BTCUSDT,open,sell,0.08890880446108818,112474.8,10000.0,10,1000.0,4.0,
2025-07-10T16:55:00+00:00,XRPUSDT,open,buy,2426.00679281902,2.4732,6000.0,10,600.0,2.4,
2025-07-10T17:50:00+00:00,SOLUSDT,close,sell,38.87772954059483,161.05,6261.258342512798,10,600.0,2.504503337005119,261.2583425127972
2025-07-10T18:05:00+00:00,SOLUSDT,open,sell,37.464876678114265,160.15,6000.0,10,600.0,2.4,
2025-07-10T21:15:00+00:00,ETHUSDT,close,buy,3.5638807810601123,2872.87,10238.566179484165,10,1000.0,4.095426471793666,-238.5661794841641
2025-07-10T21:15:00+00:00,BTCUSDT,close,buy,0.08890880446108818,116449.7,10353.40360685238,10,1000.0,4.141361442740952,-353.40360685237886
2025-07-10T21:20:00+00:00,BNBUSDT,close,buy,8.966733419015453,683.24,6126.430941208118,10,600.0,2.4505723764832474,-126.43094120811809
2025-07-10T21:30:00+00:00,BTCUSDT,open,sell,0.08608548633134648,116163.6,10000.0,10,1000.0,4.0,
2025-07-10T21:40:00+00:00,SOLUSDT,close,buy,37.464876678114265,163.51,6125.881985638463,10,600.0,2.4503527942553855,-125.88198563846338
2025-07-10T21:40:00+00:00,BNBUSDT,open,buy,8.751330931579178,685.61,6000.0,10,600.0,2.4,
2025-07-10T22:00:00+00:00,ETHUSDT,open,sell,3.3783897918574053,2959.99,10000.0,10,1000.0,4.0,
2025-07-10T22:00:00+00:00,SOLUSDT,open,sell,36.721953607931944,163.39,6000.0,10,600.0,2.4,
2025-07-11T02:15:00+00:00,XRPUSDT,close,sell,2426.00679281902,2.5742,6245.0266860747215,10,600.0,2.4980106744298887,245.02668607472097
2025-07-11T02:45:00+00:00,XRPUSDT,open,sell,2323.240145589716,2.5826,6000.0,10,600.0,2.4,
2025-07-11T05:45:00+00:00,ETHUSDT,close,buy,3.3783897918574053,3024.31,10217.298031412269,10,1000.0,4.086919212564908,-217.29803141226887
2025-07-11T05:55:00+00:00,ETHUSDT,open,sell,3.329005626019508,3003.9,10000.0,10,1000.0,4.0,
2025-07-11T09:35:00+00:00,BTCUSDT,close,buy,0.08608548633134648,118788.2,10225.93996742525,10,1000.0,4.0903759869701,-225.9399674252512
2025-07-11T09:50:00+00:00,BTCUSDT,open,sell,0.08443257510066474,118437.7,10000.0,10,1000.0,4.0,
2025-07-11T10:15:00+00:00,XRPUSDT,close,buy,2323.240145589716,2.631,6112.444823046542,10,600.0,2.444977929218617,-112.44482304654225
2025-07-11T10:35:00+00:00,XRPUSDT,open,sell,2276.003338138229,2.6362,6000.0,10,600.0,2.4,
2025-07-11T12:55:00+00:00,XRPUSDT,close,buy,2276.003338138229,2.6951,6134.056596616341,10,600.0,2.4536226386465367,-134.05659661634158
2025-07-11T13:10:00+00:00,XRPUSDT,open,sell,2232.5581395348836,2.6875,6000.0,10,600.0,2.4,
2025-07-11T13:45:00+00:00,XRPUSDT,close,buy,2232.5581395348836,2.7476,6134.176744186046,10,600.0,2.4536706976744185,-134.1767441860461
2025-07-11T14:05:00+00:00,XRPUSDT,open,sell,2182.6912583215103,2.7489,5999.999999999999,10,599.9999999999999,2.4,
2025-07-11T14:20:00+00:00,SOLUSDT,close,buy,36.721953607931944,166.94,6130.362935308159,10,600.0,2.4521451741232636,-130.36293530815882
2025-07-11T14:25:00+00:00,XRPUSDT,close,buy,2182.6912583215103,2.8024,6116.7739823202,10,599.9999999999999,2.44670959292808,-116.77398232020103
2025-07-11T14:55:00+00:00,XRPUSDT,open,sell,2125.022135647246,2.8235,6000.0,10,600.0,2.4,
2025-07-11T15:20:00+00:00,XRPUSDT,close,buy,2125.022135647246,2.8825,6125.376306003187,10,600.0,2.450150522401275,-125.37630600318693
2025-07-11T15:20:00+00:00,SOLUSDT,open,buy,36.231884057971016,165.6,6000.0,10,600.0,2.4,
2025-07-11T15:35:00+00:00,XRPUSDT,open,sell,2057.5426082781796,2.9161,6000.0,10,600.0,2.4,
2025-07-11T15:55:00+00:00,SOLUSDT,close,sell,36.231884057971016,162.26,5878.985507246377,10,600.0,2.351594202898551,-121.01449275362332
2025-07-11T15:55:00+00:00,XRPUSDT,close,buy,2057.5426082781796,2.7773,5714.413085970988,10,600.0,2.285765234388395,285.58691402901184
2025-07-11T16:20:00+00:00,XRPUSDT,open,buy,2165.5177391994803,2.7707,6000.0,10,600.0,2.4,
2025-07-11T16:25:00+00:00,SOLUSDT,open,buy,36.89129365469749,162.64,6000.0,10,600.0,2.4,
2025-07-11T21:40:00+00:00,XRPUSDT,close,sell,2165.5177391994803,2.7135,5876.132385317789,10,600.0,2.3504529541271157,-123.86761468221106
2025-07-11T21:50:00+00:00,XRPUSDT,open,buy,2207.424303741584,2.7181,6000.0,10,600.0,2.4,
2025-07-12T02:00:00+00:00,XRPUSDT,close,sell,2207.424303741584,2.8322,6251.867113056914,10,600.0,2.5007468452227655,251.86711305691395
2025-07-12T02:10:00+00:00,XRPUSDT,open,sell,2129.6230567189605,2.8174,5999.999999999999,10,599.9999999999999,2.4,
2025-07-12T12:45:00+00:00,SOLUSDT,close,sell,36.89129365469749,159.35,5878.627643876045,10,600.0,2.351451057550418,-121.37235612395446
2025-07-12T12:55:00+00:00,SOLUSDT,open,buy,37.55398385178694,159.77,5999.999999999999,10,599.9999999999999,2.4,
