,timestamp,symbol,type,side,contracts,price,notional,leverage,margin,fee,pnl
202,2025-07-02T16:44:00+00:00,XRPUSDT,open,sell,2640.1478482795033,2.2726,6000.0,10,600.0,2.4,
203,2025-07-02T17:22:00+00:00,ETHUSDT,close,buy,3.950851408478527,2582.7,10203.863932677492,10,1000.0,4.081545573070997,-203.86393267749165
204,2025-07-02T17:25:00+00:00,ETHUSDT,open,sell,3.878975950349108,2578.0,10000.0,10,1000.0,4.0,
205,2025-07-03T05:32:00+00:00,SOLUSDT,close,buy,39.364912741110096,155.58,6124.393124261909,10,600.0,2.449757249704764,-124.3931242619089
206,2025-07-03T05:36:00+00:00,SOLUSDT,open,sell,38.60507013254408,155.42,6000.0,10,600.0,2.4,
207,2025-07-03T09:41:00+00:00,BTCUSDT,close,buy,0.09275121434527381,110014.9,10204.015571073864,10,1000.0,4.081606228429545,-204.01557107386347
208,2025-07-03T09:46:00+00:00,BTCUSDT,open,sell,0.09078529278256922,110150.0,10000.0,10,1000.0,4.0,
209,2025-07-03T13:49:00+00:00,ETHUSDT,close,buy,3.878975950349108,2630.94,10205.352986811482,10,1000.0,4.082141194724593,-205.352986811482
210,2025-07-03T13:54:00+00:00,ETHUSDT,open,sell,3.803973630854791,2628.83,10000.0,10,1000.0,4.0,
211,2025-07-04T08:15:00+00:00,SOLUSDT,close,buy,38.60507013254408,149.15,5757.9462102689495,10,600.0,2.3031784841075797,242.05378973105067
212,2025-07-04T08:17:00+00:00,SOLUSDT,open,buy,40.12572727880693,149.53,6000.0,10,600.0,2.4,
213,2025-07-04T13:50:00+00:00,ETHUSDT,close,buy,3.803973630854791,2522.93,9597.159192492478,10,1000.0,3.8388636769969913,402.8408075075227
214,2025-07-04T13:52:00+00:00,ETHUSDT,open,buy,3.9538037569043296,2529.21,10000.0,10,1000.0,4.0,
215,2025-07-04T15:32:00+00:00,SOLUSDT,close,sell,40.12572727880693,146.54,5880.024075436367,10,600.0,2.352009630174547,-119.97592456363307
216,2025-07-04T15:35:00+00:00,SOLUSDT,open,buy,40.899795501022496,146.7,6000.0,10,600.0,2.4,
217,2025-07-04T16:19:00+00:00,ETHUSDT,close,sell,3.9538037569043296,2476.67,9792.267150612246,10,1000.0,3.9169068602448984,-207.73284938775333
218,2025-07-04T16:22:00+00:00,ETHUSDT,open,buy,4.03707651067403,2477.04,10000.0,10,1000.0,4.0,
219,2025-07-06T16:53:00+00:00,SOLUSDT,close,sell,40.899795501022496,152.65,6243.353783231084,10,600.0,2.497341513292434,243.35378323108455
220,2025-07-06T16:56:00+00:00,SOLUSDT,open,sell,39.362330249950794,152.43,6000.0,10,600.0,2.4,
221,2025-07-06T21:30:00+00:00,ETHUSDT,close,sell,4.03707651067403,2590.36,10457.48151018958,10,1000.0,4.1829926040758325,457.48151018958174
222,2025-07-06T21:33:00+00:00,ETHUSDT,open,sell,3.866751735204841,2586.15,10000.0,10,1000.0,4.0,
223,2025-07-07T13:57:00+00:00,XRPUSDT,close,buy,2640.1478482795033,2.3295,6150.224412567102,10,600.0,2.460089765026841,-150.22441256710303
224,2025-07-07T14:01:00+00:00,XRPUSDT,open,sell,2572.5678514770825,2.3323,6000.0,10,600.0,2.4,
225,2025-07-09T11:44:00+00:00,XRPUSDT,close,buy,2572.5678514770825,2.3811,6125.541311152081,10,600.0,2.4502165244608327,-125.5413111520815
226,2025-07-09T11:44:00+00:00,XRPUSDT,open,buy,2519.8437696862793,2.3811,6000.0,10,600.0,2.4,
227,2025-07-09T12:10:00+00:00,ETHUSDT,close,buy,3.866751735204841,2640.01,10208.263248458134,10,1000.0,4.0833052993832535,-208.26324845813323
228,2025-07-09T12:21:00+00:00,ETHUSDT,open,sell,3.769957210985655,2652.55,10000.0,10,1000.0,4.0,
229,2025-07-09T18:11:00+00:00,ETHUSDT,close,buy,3.769957210985655,2713.01,10227.931612976192,10,1000.0,4.091172645190477,-227.93161297619284
230,2025-07-09T18:18:00+00:00,ETHUSDT,open,sell,3.6920123313211866,2708.55,10000.0,10,1000.0,4.0,
231,2025-07-09T19:24:00+00:00,SOLUSDT,close,buy,39.362330249950794,155.72,6129.502066522337,10,600.0,2.451800826608935,-129.5020665223378
232,2025-07-09T19:24:00+00:00,SOLUSDT,open,buy,38.53069612124326,155.72,6000.0,10,600.0,2.4,
233,2025-07-09T19:50:00+00:00,ETHUSDT,close,buy,3.6920123313211866,2763.13,10201.51003304351,10,1000.0,4.080604013217404,-201.5100330435101
234,2025-07-09T19:55:00+00:00,ETHUSDT,open,sell,3.6143228385445845,2766.77,10000.0,10,1000.0,4.0,
235,2025-07-10T16:26:00+00:00,BTCUSDT,close,buy,0.09078529278256922,112407.5,10204.94779845665,10,1000.0,4.08197911938266,-204.94779845665002
236,2025-07-10T16:35:00+00:00,BTCUSDT,open,sell,0.08895135250531484,112421.0,10000.0,10,1000.0,4.0,
237,2025-07-10T17:03:00+00:00,XRPUSDT,close,sell,2519.8437696862793,2.4818,6253.748267607408,10,600.0,2.5014993070429634,253.7482676074078
238,2025-07-10T17:09:00+00:00,ETHUSDT,close,buy,3.6143228385445845,2826.51,10215.919646374654,10,1000.0,4.0863678585498615,-215.91964637465432
239,2025-07-10T17:11:00+00:00,XRPUSDT,open,sell,2416.6263895601737,2.4828,6000.0,10,600.0,2.4,
240,2025-07-10T17:12:00+00:00,ETHUSDT,open,sell,3.5473823865369742,2818.98,10000.0,10,1000.0,4.0,
241,2025-07-10T17:42:00+00:00,BNBUSDT,close,buy,9.069609251001436,674.85,6120.62580303832,10,600.0,2.448250321215328,-120.62580303831972
242,2025-07-10T17:45:00+00:00,BNBUSDT,open,sell,8.892314076533182,674.74,5999.999999999999,10,599.9999999999999,2.4,
243,2025-07-10T21:17:00+00:00,SOLUSDT,close,sell,38.53069612124326,161.96,6240.431543796559,10,600.0,2.496172617518624,240.4315437965583
244,2025-07-10T21:17:00+00:00,BTCUSDT,close,buy,0.08895135250531484,114945.9,10224.59326994067,10,1000.0,4.089837307976268,-224.59326994066893
245,2025-07-10T21:19:00+00:00,XRPUSDT,close,buy,2416.6263895601737,2.5387,6135.089415176413,10,600.0,2.4540357660705654,-135.08941517641333
246,2025-07-10T21:21:00+00:00,BTCUSDT,open,sell,0.08648371900747825,115628.7,10000.0,10,1000.0,4.0,
247,2025-07-10T21:21:00+00:00,XRPUSDT,open,sell,2384.6428997257663,2.5161,6000.0,10,600.0,2.4,
248,2025-07-10T21:21:00+00:00,SOLUSDT,open,sell,36.970854642923165,162.29,6000.0,10,600.0,2.4,
249,2025-07-10T21:23:00+00:00,ETHUSDT,close,buy,3.5473823865369742,2904.65,10303.904249054622,10,1000.0,4.121561699621849,-303.9042490546228
250,2025-07-10T21:23:00+00:00,ETHUSDT,open,buy,3.4427555815674866,2904.65,10000.0,10,1000.0,4.0,
251,2025-07-11T00:34:00+00:00,BNBUSDT,close,buy,8.892314076533182,688.29,6120.490855737024,10,599.9999999999999,2.4481963422948096,-120.49085573702422
252,2025-07-11T00:38:00+00:00,BNBUSDT,open,sell,8.714723525396156,688.49,6000.0,10,600.0,2.4,
253,2025-07-11T02:18:00+00:00,XRPUSDT,close,buy,2384.6428997257663,2.5726,6134.732323834506,10,600.0,2.4538929295338026,-134.7323238345063
254,2025-07-11T02:26:00+00:00,XRPUSDT,open,sell,2325.3110103476342,2.5803,6000.0,10,600.0,2.4,
255,2025-07-11T05:15:00+00:00,SOLUSDT,close,buy,36.970854642923165,165.57,6121.264403228788,10,600.0,2.4485057612915155,-121.26440322878803
256,2025-07-11T05:18:00+00:00,SOLUSDT,open,sell,36.22969627437956,165.61,6000.0,10,600.0,2.4,
257,2025-07-11T05:45:00+00:00,BTCUSDT,close,buy,0.08648371900747825,117968.4,10202.345957361797,10,1000.0,4.080938382944719,-202.34595736179662
258,2025-07-11T05:47:00+00:00,ETHUSDT,close,sell,3.4427555815674866,3026.3,10418.811216497685,10,1000.0,4.167524486599074,418.81121649768505
259,2025-07-11T05:50:00+00:00,BTCUSDT,open,sell,0.08464870364742799,118135.3,10000.0,10,1000.0,4.0,
260,2025-07-11T05:51:00+00:00,ETHUSDT,open,sell,3.3100307170850547,3021.12,10000.0,10,1000.0,4.0,
261,2025-07-11T10:18:00+00:00,XRPUSDT,close,buy,2325.3110103476342,2.63,6115.567957214278,10,600.0,2.4462271828857114,-115.5679572142776
262,2025-07-11T10:25:00+00:00,XRPUSDT,open,sell,2274.7090268036545,2.6377,6000.0,10,600.0,2.4,
263,2025-07-11T12:57:00+00:00,XRPUSDT,close,buy,2274.7090268036545,2.6925,6124.654054668839,10,600.0,2.449861621867536,-124.65405466883968
264,2025-07-11T13:00:00+00:00,XRPUSDT,open,sell,2232.392008036611,2.6877,5999.999999999999,10,599.9999999999999,2.4,
265,2025-07-11T13:49:00+00:00,XRPUSDT,close,buy,2232.392008036611,2.7476,6133.720281281392,10,599.9999999999999,2.453488112512557,-133.72028128139266
266,2025-07-11T13:55:00+00:00,XRPUSDT,open,sell,2169.354255549931,2.7658,6000.0,10,600.0,2.4,
267,2025-07-11T14:44:00+00:00,XRPUSDT,close,buy,2169.354255549931,2.8202,6118.0128715019155,10,600.0,2.447205148600766,-118.01287150191578
268,2025-07-11T14:45:00+00:00,XRPUSDT,open,sell,2135.611318739989,2.8095,5999.999999999999,10,599.9999999999999,2.4,
269,2025-07-11T15:23:00+00:00,XRPUSDT,close,buy,2135.611318739989,2.87,6129.20448478377,10,599.9999999999999,2.451681793913508,-129.20448478376983
270,2025-07-11T15:34:00+00:00,XRPUSDT,open,buy,2054.9352695390094,2.9198,5999.999999999999,10,599.9999999999999,2.4,
271,2025-07-11T15:46:00+00:00,XRPUSDT,close,sell,2054.9352695390094,2.8572,5871.361052126858,10,599.9999999999999,2.3485444208507436,-128.63894787314152
272,2025-07-11T15:53:00+00:00,XRPUSDT,open,sell,2104.9677238282347,2.8504,6000.0,10,600.0,2.4,
273,2025-07-11T16:06:00+00:00,XRPUSDT,close,buy,2104.9677238282347,2.7352,5757.507718214987,10,600.0,2.303003087285995,242.49228178501303
274,2025-07-11T16:09:00+00:00,XRPUSDT,open,buy,2190.3405979629833,2.7393,6000.0,10,600.0,2.4,
275,2025-07-11T19:53:00+00:00,XRPUSDT,close,sell,2190.3405979629833,2.8502,6242.908772314096,10,600.0,2.4971635089256385,242.90877231409485
276,2025-07-11T19:55:00+00:00,XRPUSDT,open,sell,2106.4457239151807,2.8484,6000.0,10,600.0,2.4,
277,2025-07-11T21:38:00+00:00,XRPUSDT,close,buy,2106.4457239151807,2.7299,5750.386181716052,10,600.0,2.300154472686421,249.6138182839481
278,2025-07-11T21:41:00+00:00,XRPUSDT,open,buy,2204.342554833021,2.7219,6000.0,10,600.0,2.4,
279,2025-07-11T22:27:00+00:00,XRPUSDT,close,sell,2204.342554833021,2.6677,5880.52463352805,10,600.0,2.35220985341122,-119.47536647195028
280,2025-07-11T22:29:00+00:00,XRPUSDT,open,buy,2232.059819203155,2.6881,6000.0,10,600.0,2.4,
281,2025-07-12T01:29:00+00:00,XRPUSDT,close,sell,2232.059819203155,2.811,6274.320151780068,10,600.0,2.5097280607120274,274.32015178006776
282,2025-07-12T01:29:00+00:00,XRPUSDT,open,buy,2134.4717182497334,2.811,6000.0,10,600.0,2.4,
283,2025-07-12T13:11:00+00:00,BNBUSDT,close,buy,8.714723525396156,687.24,5989.1065955932545,10,600.0,2.3956426382373017,10.893404406745194
284,2025-07-12T13:11:00+00:00,SOLUSDT,close,buy,36.22969627437956,159.5,5778.63655576354,10,600.0,2.311454622305416,221.36344423645963
285,2025-07-12T13:11:00+00:00,BTCUSDT,close,buy,0.08464870364742799,117417.5,9939.239160521876,10,1000.0,3.9756956642087506,60.76083947812406
286,2025-07-12T13:11:00+00:00,ETHUSDT,close,buy,3.3100307170850547,2937.22,9722.288422836564,10,1000.0,3.888915369134626,277.7115771634364
287,2025-07-12T13:11:00+00:00,XRPUSDT,close,sell,2134.4717182497334,2.7793,5932.337246531484,10,600.0,2.372934898612594,-67.6627534685162
